loan_id,installment_no,due_date,due_principal,due_fee_interest,due_total,scheduled_balance_after
4752,12,2026-08-06,26.31,0.23,26.54,0.0
4753,1,2025-09-30,28.09,4.13,32.22,331.1
4753,2,2025-10-31,28.41,3.81,32.22,302.69
4753,3,2025-11-30,28.74,3.48,32.22,273.95
4753,4,2025-12-31,29.07,3.15,32.22,244.88
4753,5,2026-01-31,29.4,2.82,32.22,215.48
4753,6,2026-02-28,29.74,2.48,32.22,185.74
4753,7,2026-03-31,30.08,2.14,32.22,155.66
4753,8,2026-04-30,30.43,1.79,32.22,125.23
4753,9,2026-05-31,30.78,1.44,32.22,94.45
4753,10,2026-06-30,31.13,1.09,32.22,63.32
4753,11,2026-07-31,31.49,0.73,32.22,31.83
4753,12,2026-08-31,31.83,0.37,32.2,0.0
4754,1,2025-09-06,120.03,4.45,124.48,366.72
4754,2,2025-10-06,121.13,3.36,124.49,245.59
4754,3,2025-11-06,122.24,2.25,124.49,123.35
4754,4,2025-12-06,123.35,1.13,124.48,0.0
4755,1,2025-09-18,70.48,5.64,76.12,366.3
4755,2,2025-10-18,71.39,4.73,76.12,294.91
4755,3,2025-11-18,72.31,3.81,76.12,222.6
4755,4,2025-12-18,73.25,2.88,76.13,149.35
4755,5,2026-01-18,74.19,1.93,76.12,75.16
4755,6,2026-02-18,75.16,0.97,76.13,0.0
4756,1,2025-09-06,68.59,5.29,73.88,355.97
4756,2,2025-10-06,69.44,4.44,73.88,286.53
4756,3,2025-11-06,70.31,3.57,73.88,216.22
4756,4,2025-12-06,71.18,2.69,73.87,145.04
4756,5,2026-01-06,72.07,1.81,73.88,72.97
4756,6,2026-02-06,72.97,0.91,73.88,0.0
4757,1,2025-09-15,90.26,4.36,94.62,277.24
4757,2,2025-10-15,91.33,3.29,94.62,185.91
4757,3,2025-11-15,92.41,2.2,94.61,93.5
4757,4,2025-12-15,93.5,1.11,94.61,0.0
4758,1,2025-09-17,160.78,8.92,169.7,495.55
4758,2,2025-10-17,162.96,6.74,169.7,332.59
4758,3,2025-11-17,165.18,4.52,169.7,167.41
4758,4,2025-12-17,167.41,2.28,169.69,0.0
4759,1,2025-09-16,184.28,9.97,194.25,946.08
4759,2,2025-10-16,185.91,8.34,194.25,760.17
4759,3,2025-11-16,187.55,6.7,194.25,572.62
4759,4,2025-12-16,189.2,5.05,194.25,383.42
4759,5,2026-01-16,190.87,3.38,194.25,192.55
4759,6,2026-02-16,192.55,1.7,194.25,0.0
4760,1,2025-09-24,117.3,12.56,129.86,617.28
4760,2,2025-10-24,119.3,10.56,129.86,497.98
4760,3,2025-11-24,121.35,8.52,129.87,376.63
4760,4,2025-12-24,123.42,6.44,129.86,253.21
4760,5,2026-01-24,125.53,4.33,129.86,127.68
4760,6,2026-02-24,127.68,2.18,129.86,0.0
4761,1,2025-09-03,41.09,5.09,46.18,479.33
4761,2,2025-10-03,41.49,4.69,46.18,437.84
4761,3,2025-11-03,41.89,4.28,46.17,395.95
4761,4,2025-12-03,42.3,3.87,46.17,353.65
4761,5,2026-01-03,42.72,3.46,46.18,310.93
4761,6,2026-02-03,43.13,3.04,46.17,267.8
4761,7,2026-03-03,43.56,2.62,46.18,224.24
4761,8,2026-04-03,43.98,2.19,46.17,180.26
4761,9,2026-05-03,44.41,1.76,46.17,135.85
4761,10,2026-06-03,44.85,1.33,46.18,91.0
4761,11,2026-07-03,45.28,0.89,46.17,45.72
4761,12,2026-08-03,45.72,0.45,46.17,0.0
4762,1,2025-09-22,63.68,4.85,68.53,330.35
4762,2,2025-10-22,64.46,4.07,68.53,265.89
4762,3,2025-11-22,65.26,3.28,68.54,200.63
4762,4,2025-12-22,66.06,2.47,68.53,134.57
4762,5,2026-01-22,66.87,1.66,68.53,67.7
4762,6,2026-02-22,67.7,0.83,68.53,0.0
4763,1,2025-09-04,84.42,9.41,93.83,979.33
4763,2,2025-10-04,85.16,8.66,93.82,894.17
4763,3,2025-11-04,85.92,7.91,93.83,808.25
4763,4,2025-12-04,86.68,7.15,93.83,721.57
4763,5,2026-01-04,87.44,6.38,93.82,634.13
4763,6,2026-02-04,88.22,5.61,93.83,545.91
4763,7,2026-03-04,89.0,4.83,93.83,456.91
4763,8,2026-04-04,89.78,4.04,93.82,367.13
4763,9,2026-05-04,90.58,3.25,93.83,276.55
4763,10,2026-06-04,91.38,2.45,93.83,185.17
4763,11,2026-07-04,92.19,1.64,93.83,92.98
4763,12,2026-08-04,92.98,0.82,93.8,0.0
4764,1,2025-09-30,26.35,6.07,32.42,321.98
4764,2,2025-10-31,26.81,5.61,32.42,295.17
4764,3,2025-11-30,27.28,5.14,32.42,267.89
4764,4,2025-12-31,27.75,4.67,32.42,240.14
4764,5,2026-01-31,28.23,4.19,32.42,211.91
4764,6,2026-02-28,28.73,3.69,32.42,183.18
4764,7,2026-03-31,29.23,3.19,32.42,153.95
4764,8,2026-04-30,29.74,2.68,32.42,124.21
4764,9,2026-05-31,30.26,2.16,32.42,93.95
4764,10,2026-06-30,30.78,1.64,32.42,63.17
4764,11,2026-07-31,31.32,1.1,32.42,31.85
4764,12,2026-08-31,31.85,0.56,32.41,0.0
4765,1,2025-09-07,138.11,16.24,154.35,730.29
4765,2,2025-10-07,140.7,13.66,154.36,589.59
4765,3,2025-11-07,143.33,11.03,154.36,446.26
4765,4,2025-12-07,146.01,8.35,154.36,300.25
4765,5,2026-01-07,148.74,5.62,154.36,151.51
4765,6,2026-02-07,151.51,2.83,154.34,0.0
4766,1,2025-09-24,171.94,6.49,178.43,525.49
4766,2,2025-10-24,173.54,4.89,178.43,351.95
4766,3,2025-11-24,175.16,3.27,178.43,176.79
4766,4,2025-12-24,176.79,1.64,178.43,0.0
4767,1,2025-09-21,133.0,7.47,140.47,683.45
4767,2,2025-10-21,134.21,6.25,140.46,549.24
4767,3,2025-11-21,135.44,5.02,140.46,413.8
4767,4,2025-12-21,136.68,3.79,140.47,277.12
4767,5,2026-01-21,137.93,2.53,140.46,139.19
4767,6,2026-02-21,139.19,1.27,140.46,0.0
4768,1,2025-09-02,101.19,7.87,109.06,315.2
4768,2,2025-10-02,103.11,5.96,109.07,212.09
4768,3,2025-11-02,105.06,4.01,109.07,107.03
4768,4,2025-12-02,107.03,2.02,109.05,0.0
4769,1,2025-09-08,124.77,15.22,139.99,1454.5
4769,2,2025-10-08,125.98,14.02,140.0,1328.52
4769,3,2025-11-08,127.19,12.81,140.0,1201.33
4769,4,2025-12-08,128.42,11.58,140.0,1072.91
4769,5,2026-01-08,129.65,10.34,139.99,943.26
4769,6,2026-02-08,130.9,9.09,139.99,812.36
4769,7,2026-03-08,132.17,7.83,140.0,680.19
4769,8,2026-04-08,133.44,6.56,140.0,546.75
4769,9,2026-05-08,134.73,5.27,140.0,412.02
4769,10,2026-06-08,136.03,3.97,140.0,275.99
4769,11,2026-07-08,137.34,2.66,140.0,138.65
4769,12,2026-08-08,138.65,1.34,139.99,0.0
4770,1,2025-09-26,91.38,4.11,95.49,280.25
4770,2,2025-10-26,92.39,3.1,95.49,187.86
4770,3,2025-11-26,93.41,2.08,95.49,94.45
4770,4,2025-12-26,94.45,1.04,95.49,0.0
4771,1,2025-09-20,88.35,7.25,95.6,459.62
4771,2,2025-10-20,89.52,6.08,95.6,370.1
4771,3,2025-11-20,90.71,4.9,95.61,279.39
4771,4,2025-12-20,91.91,3.7,95.61,187.48
4771,5,2026-01-20,93.12,2.48,95.6,94.36
4771,6,2026-02-20,94.36,1.25,95.61,0.0
4772,1,2025-09-03,179.55,11.69,191.24,926.6
4772,2,2025-10-03,181.44,9.79,191.23,745.16
4772,3,2025-11-03,183.36,7.87,191.23,561.8
4772,4,2025-12-03,185.3,5.94,191.24,376.5
4772,5,2026-01-03,187.26,3.98,191.24,189.24
4772,6,2026-02-03,189.24,2.0,191.24,0.0
4773,1,2025-09-09,63.22,4.96,68.18,328.34
4773,2,2025-10-09,64.02,4.16,68.18,264.32
4773,3,2025-11-09,64.84,3.35,68.19,199.48
4773,4,2025-12-09,65.66,2.53,68.19,133.82
4773,5,2026-01-09,66.49,1.69,68.18,67.33
4773,6,2026-02-09,67.33,0.85,68.18,0.0
4774,1,2025-09-17,127.77,10.58,138.35,664.9
4774,2,2025-10-17,129.48,8.88,138.36,535.42
4774,3,2025-11-17,131.2,7.15,138.35,404.22
4774,4,2025-12-17,132.96,5.4,138.36,271.26
4774,5,2026-01-17,134.73,3.62,138.35,136.53
4774,6,2026-02-17,136.53,1.82,138.35,0.0
4775,1,2025-09-12,50.43,8.52,58.95,600.28
4775,2,2025-10-12,51.09,7.86,58.95,549.19
4775,3,2025-11-12,51.76,7.19,58.95,497.43
4775,4,2025-12-12,52.44,6.51,58.95,444.99
4775,5,2026-01-12,53.12,5.83,58.95,391.87
4775,6,2026-02-12,53.82,5.13,58.95,338.05
4775,7,2026-03-12,54.52,4.43,58.95,283.53
4775,8,2026-04-12,55.24,3.71,58.95,228.29
4775,9,2026-05-12,55.96,2.99,58.95,172.33
4775,10,2026-06-12,56.69,2.26,58.95,115.64
4775,11,2026-07-12,57.44,1.51,58.95,58.2
4775,12,2026-08-12,58.2,0.76,58.96,0.0
4776,1,2025-09-08,29.85,3.79,33.64,348.78
4776,2,2025-10-08,30.15,3.49,33.64,318.63
4776,3,2025-11-08,30.45,3.19,33.64,288.18
4776,4,2025-12-08,30.76,2.89,33.65,257.42
4776,5,2026-01-08,31.07,2.58,33.65,226.35
4776,6,2026-02-08,31.38,2.27,33.65,194.97
4776,7,2026-03-08,31.69,1.95,33.64,163.28
4776,8,2026-04-08,32.01,1.64,33.65,131.27
4776,9,2026-05-08,32.33,1.31,33.64,98.94
4776,10,2026-06-08,32.65,0.99,33.64,66.29
4776,11,2026-07-08,32.98,0.66,33.64,33.31
4776,12,2026-08-08,33.31,0.33,33.64,0.0
4777,1,2025-09-14,45.84,4.11,49.95,239.27
4777,2,2025-10-14,46.5,3.45,49.95,192.77
4777,3,2025-11-14,47.17,2.78,49.95,145.6
4777,4,2025-12-14,47.85,2.1,49.95,97.75
4777,5,2026-01-14,48.53,1.41,49.94,49.22
4777,6,2026-02-14,49.22,0.71,49.93,0.0
4778,1,2025-09-19,129.37,5.14,134.51,395.75
4778,2,2025-10-19,130.64,3.87,134.51,265.11
4778,3,2025-11-19,131.91,2.59,134.5,133.2
4778,4,2025-12-19,133.2,1.3,134.5,0.0
4779,1,2025-09-22,126.45,9.72,136.17,656.22
4779,2,2025-10-22,128.02,8.15,136.17,528.2
4779,3,2025-11-22,129.61,6.56,136.17,398.59
4779,4,2025-12-22,131.22,4.95,136.17,267.37
4779,5,2026-01-22,132.85,3.32,136.17,134.52
4779,6,2026-02-22,134.52,1.67,136.19,0.0
4780,1,2025-09-26,104.76,6.17,110.93,539.02
4780,2,2025-10-26,105.76,5.16,110.92,433.26
4780,3,2025-11-26,106.77,4.15,110.92,326.49
4780,4,2025-12-26,107.8,3.13,110.93,218.69
4780,5,2026-01-26,108.83,2.09,110.92,109.86
4780,6,2026-02-26,109.86,1.05,110.91,0.0
4781,1,2025-09-19,150.08,5.54,155.62,458.49
4781,2,2025-10-19,151.45,4.17,155.62,307.04
4781,3,2025-11-19,152.83,2.79,155.62,154.21
4781,4,2025-12-19,154.21,1.4,155.61,0.0
4782,1,2025-09-09,119.5,4.58,124.08,365.3
4782,2,2025-10-09,120.62,3.45,124.07,244.68
4782,3,2025-11-09,121.76,2.31,124.07,122.92
4782,4,2025-12-09,122.92,1.16,124.08,0.0
4783,1,2025-09-09,152.12,7.59,159.71,467.63
4783,2,2025-10-09,153.98,5.72,159.7,313.65
4783,3,2025-11-09,155.87,3.84,159.71,157.78
4783,4,2025-12-09,157.78,1.93,159.71,0.0
4784,1,2025-09-10,123.35,4.75,128.1,377.11
4784,2,2025-10-10,124.52,3.58,128.1,252.59
4784,3,2025-11-10,125.7,2.4,128.1,126.89
4784,4,2025-12-10,126.89,1.21,128.1,0.0
4785,1,2025-09-16,112.59,8.84,121.43,584.69
4785,2,2025-10-16,114.01,7.41,121.42,470.68
4785,3,2025-11-16,115.46,5.96,121.42,355.22
4785,4,2025-12-16,116.92,4.5,121.42,238.3
4785,5,2026-01-16,118.4,3.02,121.42,119.9
4785,6,2026-02-16,119.9,1.52,121.42,0.0
4786,1,2025-09-30,99.69,4.2,103.89,305.33
4786,2,2025-10-30,100.73,3.17,103.9,204.6
4786,3,2025-11-30,101.77,2.12,103.89,102.83
4786,4,2025-12-30,102.83,1.07,103.9,0.0
4787,1,2025-09-03,277.28,13.53,290.81,851.93
4787,2,2025-10-03,280.6,10.21,290.81,571.33
4787,3,2025-11-03,283.96,6.85,290.81,287.37
4787,4,2025-12-03,287.37,3.44,290.81,0.0
4788,1,2025-09-01,96.49,5.09,101.58,495.07
4788,2,2025-10-01,97.32,4.26,101.58,397.75
4788,3,2025-11-01,98.16,3.42,101.58,299.59
4788,4,2025-12-01,99.01,2.58,101.59,200.58
4788,5,2026-01-01,99.86,1.73,101.59,100.72
4788,6,2026-02-01,100.72,0.87,101.59,0.0
4789,1,2025-09-20,51.22,6.14,57.36,596.43
4789,2,2025-10-20,51.7,5.65,57.35,544.73
4789,3,2025-11-20,52.19,5.16,57.35,492.54
4789,4,2025-12-20,52.69,4.67,57.36,439.85
4789,5,2026-01-20,53.18,4.17,57.35,386.67
4789,6,2026-02-20,53.69,3.66,57.35,332.98
4789,7,2026-03-20,54.2,3.16,57.36,278.78
4789,8,2026-04-20,54.71,2.64,57.35,224.07
4789,9,2026-05-20,55.23,2.12,57.35,168.84
4789,10,2026-06-20,55.75,1.6,57.35,113.09
4789,11,2026-07-20,56.28,1.07,57.35,56.81
4789,12,2026-08-20,56.81,0.54,57.35,0.0
4790,1,2025-09-30,91.75,4.42,96.17,281.8
4790,2,2025-10-30,92.83,3.33,96.16,188.97
4790,3,2025-11-30,93.93,2.24,96.17,95.04
4790,4,2025-12-30,95.04,1.12,96.16,0.0
4791,1,2025-09-13,32.47,3.73,36.2,377.26
4791,2,2025-10-13,32.77,3.43,36.2,344.49
4791,3,2025-11-13,33.06,3.13,36.19,311.43
4791,4,2025-12-13,33.36,2.83,36.19,278.07
4791,5,2026-01-13,33.67,2.53,36.2,244.4
4791,6,2026-02-13,33.97,2.22,36.19,210.43
4791,7,2026-03-13,34.28,1.91,36.19,176.15
4791,8,2026-04-13,34.59,1.6,36.19,141.56
4791,9,2026-05-13,34.91,1.29,36.2,106.65
4791,10,2026-06-13,35.23,0.97,36.2,71.42
4791,11,2026-07-13,35.55,0.65,36.2,35.87
4791,12,2026-08-13,35.87,0.33,36.2,0.0
4792,1,2025-09-24,70.13,5.3,75.43,363.68
4792,2,2025-10-24,70.98,4.44,75.42,292.7
4792,3,2025-11-24,71.85,3.57,75.42,220.85
4792,4,2025-12-24,72.73,2.7,75.43,148.12
4792,5,2026-01-24,73.61,1.81,75.42,74.51
4792,6,2026-02-24,74.51,0.91,75.42,0.0
4793,1,2025-09-25,236.68,9.75,246.43,724.55
4793,2,2025-10-25,239.08,7.35,246.43,485.47
4793,3,2025-11-25,241.51,4.92,246.43,243.96
4793,4,2025-12-25,243.96,2.47,246.43,0.0
4794,1,2025-09-29,141.12,5.36,146.48,431.34
4794,2,2025-10-29,142.44,4.04,146.48,288.9
4794,3,2025-11-29,143.78,2.7,146.48,145.12
4794,4,2025-12-29,145.12,1.36,146.48,0.0
4795,1,2025-09-30,106.6,6.86,113.46,549.95
4795,2,2025-10-30,107.72,5.75,113.47,442.23
4795,3,2025-11-30,108.84,4.62,113.46,333.39
4795,4,2025-12-30,109.98,3.48,113.46,223.41
4795,5,2026-01-30,111.13,2.33,113.46,112.28
4795,6,2026-02-28,112.28,1.17,113.45,0.0
4796,1,2025-09-05,123.04,7.25,130.29,633.14
4796,2,2025-10-05,124.22,6.07,130.29,508.92
4796,3,2025-11-05,125.41,4.88,130.29,383.51
4796,4,2025-12-05,126.62,3.67,130.29,256.89
4796,5,2026-01-05,127.83,2.46,130.29,129.06
4796,6,2026-02-05,129.06,1.24,130.3,0.0
4797,1,2025-09-04,84.49,3.22,87.71,258.26
4797,2,2025-10-04,85.28,2.42,87.7,172.98
4797,3,2025-11-04,86.08,1.62,87.7,86.9
4797,4,2025-12-04,86.9,0.82,87.72,0.0
4798,1,2025-09-23,328.71,13.31,342.02,1005.91
4798,2,2025-10-23,331.98,10.03,342.01,673.93
4798,3,2025-11-23,335.29,6.72,342.01,338.64
4798,4,2025-12-23,338.64,3.38,342.02,0.0
4799,1,2025-09-23,180.64,6.08,186.72,550.96
4799,2,2025-10-23,182.14,4.58,186.72,368.82
4799,3,2025-11-23,183.65,3.06,186.71,185.17
4799,4,2025-12-23,185.17,1.54,186.71,0.0
4800,1,2025-09-26,95.98,4.79,100.77,295.05
4800,2,2025-10-26,97.16,3.61,100.77,197.89
4800,3,2025-11-26,98.35,2.42,100.77,99.54
4800,4,2025-12-26,99.54,1.22,100.76,0.0
4801,1,2025-09-20,28.78,6.82,35.6,352.63
4801,2,2025-10-20,29.29,6.3,35.59,323.34
4801,3,2025-11-20,29.82,5.78,35.6,293.52
4801,4,2025-12-20,30.35,5.25,35.6,263.17
4801,5,2026-01-20,30.89,4.7,35.59,232.28
4801,6,2026-02-20,31.44,4.15,35.59,200.84
4801,7,2026-03-20,32.01,3.59,35.6,168.83
4801,8,2026-04-20,32.58,3.02,35.6,136.25
4801,9,2026-05-20,33.16,2.43,35.59,103.09
4801,10,2026-06-20,33.75,1.84,35.59,69.34
4801,11,2026-07-20,34.36,1.24,35.6,34.98
4801,12,2026-08-20,34.98,0.62,35.6,0.0
4802,1,2025-09-30,201.14,7.06,208.2,613.94
4802,2,2025-10-31,202.88,5.32,208.2,411.06
4802,3,2025-11-30,204.64,3.56,208.2,206.42
4802,4,2025-12-31,206.42,1.79,208.21,0.0
4803,1,2025-09-24,142.55,8.53,151.08,733.81
4803,2,2025-10-24,143.93,7.14,151.07,589.88
4803,3,2025-11-24,145.33,5.74,151.07,444.55
4803,4,2025-12-24,146.75,4.33,151.08,297.8
4803,5,2026-01-24,148.18,2.9,151.08,149.62
4803,6,2026-02-24,149.62,1.46,151.08,0.0
4804,1,2025-09-15,98.98,4.64,103.62,303.85
4804,2,2025-10-15,100.12,3.5,103.62,203.73
4804,3,2025-11-15,101.28,2.34,103.62,102.45
4804,4,2025-12-15,102.45,1.18,103.63,0.0
4805,1,2025-09-14,123.37,6.59,129.96,633.13
4805,2,2025-10-14,124.44,5.51,129.95,508.69
4805,3,2025-11-14,125.53,4.43,129.96,383.16
4805,4,2025-12-14,126.62,3.34,129.96,256.54
4805,5,2026-01-14,127.72,2.23,129.95,128.82
4805,6,2026-02-14,128.82,1.12,129.94,0.0
4806,1,2025-09-15,229.32,8.71,238.03,700.94
4806,2,2025-10-15,231.47,6.56,238.03,469.47
4806,3,2025-11-15,233.64,4.4,238.04,235.83
4806,4,2025-12-15,235.83,2.21,238.04,0.0
4807,1,2025-09-23,143.6,5.3,148.9,438.7
4807,2,2025-10-23,144.91,4.0,148.91,293.79
4807,3,2025-11-23,146.23,2.68,148.91,147.56
4807,4,2025-12-23,147.56,1.34,148.9,0.0
4808,1,2025-09-08,101.78,5.15,106.93,521.65
4808,2,2025-10-08,102.62,4.31,106.93,419.03
4808,3,2025-11-08,103.47,3.46,106.93,315.56
4808,4,2025-12-08,104.32,2.61,106.93,211.24
4808,5,2026-01-08,105.18,1.74,106.92,106.06
4808,6,2026-02-08,106.06,0.88,106.94,0.0
4809,1,2025-09-09,112.03,6.6,118.63,576.45
4809,2,2025-10-09,113.1,5.52,118.62,463.35
4809,3,2025-11-09,114.19,4.44,118.63,349.16
4809,4,2025-12-09,115.28,3.35,118.63,233.88
4809,5,2026-01-09,116.39,2.24,118.63,117.49
4809,6,2026-02-09,117.49,1.13,118.62,0.0
4810,1,2025-09-16,107.0,6.77,113.77,551.72
4810,2,2025-10-16,108.1,5.67,113.77,443.62
4810,3,2025-11-16,109.21,4.56,113.77,334.41
4810,4,2025-12-16,110.33,3.43,113.76,224.08
4810,5,2026-01-16,111.47,2.3,113.77,112.61
4810,6,2026-02-16,112.61,1.16,113.77,0.0
4811,1,2025-09-22,72.7,4.31,77.01,374.12
4811,2,2025-10-22,73.4,3.61,77.01,300.72
4811,3,2025-11-22,74.1,2.9,77.0,226.62
4811,4,2025-12-22,74.82,2.19,77.01,151.8
4811,5,2026-01-22,75.54,1.46,77.0,76.26
4811,6,2026-02-22,76.26,0.74,77.0,0.0
4812,1,2025-09-27,126.94,5.07,132.01,388.37
4812,2,2025-10-27,128.19,3.82,132.01,260.18
4812,3,2025-11-27,129.45,2.56,132.01,130.73
4812,4,2025-12-27,130.73,1.29,132.02,0.0
4813,1,2025-09-08,144.69,8.39,153.08,744.18
4813,2,2025-10-08,146.05,7.03,153.08,598.13
4813,3,2025-11-08,147.43,5.65,153.08,450.7
4813,4,2025-12-08,148.82,4.26,153.08,301.88
4813,5,2026-01-08,150.23,2.85,153.08,151.65
4813,6,2026-02-08,151.65,1.43,153.08,0.0
4814,1,2025-09-28,60.81,2.37,63.18,185.95
4814,2,2025-10-28,61.39,1.79,63.18,124.56
4814,3,2025-11-28,61.98,1.2,63.18,62.58
4814,4,2025-12-28,62.58,0.6,63.18,0.0
4815,1,2025-09-21,115.99,4.46,120.45,354.6
4815,2,2025-10-21,117.09,3.36,120.45,237.51
4815,3,2025-11-21,118.2,2.25,120.45,119.31
4815,4,2025-12-21,119.31,1.13,120.44,0.0
4816,1,2025-09-01,93.82,10.68,104.5,1089.67
4816,2,2025-10-01,94.67,9.84,104.51,995.0
4816,3,2025-11-01,95.52,8.98,104.5,899.48
4816,4,2025-12-01,96.39,8.12,104.51,803.09
4816,5,2026-01-01,97.26,7.25,104.51,705.83
4816,6,2026-02-01,98.13,6.37,104.5,607.7
4816,7,2026-03-01,99.02,5.49,104.51,508.68
4816,8,2026-04-01,99.91,4.59,104.5,408.77
4816,9,2026-05-01,100.82,3.69,104.51,307.95
4816,10,2026-06-01,101.73,2.78,104.51,206.22
4816,11,2026-07-01,102.65,1.86,104.51,103.57
4816,12,2026-08-01,103.57,0.94,104.51,0.0
4817,1,2025-09-19,133.47,6.48,139.95,410.02
4817,2,2025-10-19,135.06,4.89,139.95,274.96
4817,3,2025-11-19,136.67,3.28,139.95,138.29
4817,4,2025-12-19,138.29,1.65,139.94,0.0
4818,1,2025-09-29,119.6,13.42,133.02,1387.98
4818,2,2025-10-29,120.66,12.35,133.01,1267.32
4818,3,2025-11-29,121.74,11.28,133.02,1145.58
4818,4,2025-12-29,122.82,10.19,133.01,1022.76
4818,5,2026-01-29,123.91,9.1,133.01,898.85
4818,6,2026-02-28,125.02,8.0,133.02,773.83
4818,7,2026-03-29,126.13,6.89,133.02,647.7
4818,8,2026-04-29,127.25,5.76,133.01,520.45
4818,9,2026-05-29,128.39,4.63,133.02,392.06
4818,10,2026-06-29,129.53,3.49,133.02,262.53
4818,11,2026-07-29,130.68,2.34,133.02,131.85
4818,12,2026-08-29,131.85,1.17,133.02,0.0
4819,1,2025-09-28,41.27,2.65,43.92,212.88
4819,2,2025-10-28,41.7,2.22,43.92,171.18
4819,3,2025-11-28,42.13,1.78,43.91,129.05
4819,4,2025-12-28,42.57,1.35,43.92,86.48
4819,5,2026-01-28,43.02,0.9,43.92,43.46
4819,6,2026-02-28,43.46,0.45,43.91,0.0
4820,1,2025-09-04,105.32,8.28,113.6,547.01
4820,2,2025-10-04,106.66,6.95,113.61,440.35
4820,3,2025-11-04,108.01,5.59,113.6,332.34
4820,4,2025-12-04,109.38,4.22,113.6,222.96
4820,5,2026-01-04,110.77,2.83,113.6,112.19
4820,6,2026-02-04,112.19,1.42,113.61,0.0
4821,1,2025-09-05,47.32,5.89,53.21,552.2
4821,2,2025-10-05,47.78,5.43,53.21,504.42
4821,3,2025-11-05,48.25,4.96,53.21,456.17
4821,4,2025-12-05,48.73,4.48,53.21,407.44
4821,5,2026-01-05,49.2,4.0,53.2,358.24
4821,6,2026-02-05,49.69,3.52,53.21,308.55
4821,7,2026-03-05,50.18,3.03,53.21,258.37
4821,8,2026-04-05,50.67,2.54,53.21,207.7
4821,9,2026-05-05,51.17,2.04,53.21,156.53
4821,10,2026-06-05,51.67,1.54,53.21,104.86
4821,11,2026-07-05,52.18,1.03,53.21,52.68
4821,12,2026-08-05,52.68,0.52,53.2,0.0
4822,1,2025-09-04,45.96,5.44,51.4,534.86
4822,2,2025-10-04,46.39,5.01,51.4,488.47
4822,3,2025-11-04,46.82,4.58,51.4,441.65
4822,4,2025-12-04,47.26,4.14,51.4,394.39
4822,5,2026-01-04,47.71,3.69,51.4,346.68
4822,6,2026-02-04,48.15,3.25,51.4,298.53
4822,7,2026-03-04,48.6,2.8,51.4,249.93
4822,8,2026-04-04,49.06,2.34,51.4,200.87
4822,9,2026-05-04,49.52,1.88,51.4,151.35
4822,10,2026-06-04,49.98,1.42,51.4,101.37
4822,11,2026-07-04,50.45,0.95,51.4,50.92
4822,12,2026-08-04,50.92,0.48,51.4,0.0
4823,1,2025-09-03,133.8,5.14,138.94,409.04
4823,2,2025-10-03,135.06,3.87,138.93,273.98
4823,3,2025-11-03,136.34,2.59,138.93,137.64
4823,4,2025-12-03,137.64,1.3,138.94,0.0
4824,1,2025-09-24,130.13,5.01,135.14,397.84
4824,2,2025-10-24,131.36,3.78,135.14,266.48
4824,3,2025-11-24,132.61,2.53,135.14,133.87
4824,4,2025-12-24,133.87,1.27,135.14,0.0
4825,1,2025-09-12,130.48,5.14,135.62,399.08
4825,2,2025-10-12,131.74,3.87,135.61,267.34
4825,3,2025-11-12,133.02,2.59,135.61,134.32
4825,4,2025-12-12,134.32,1.3,135.62,0.0
4826,1,2025-09-29,202.48,8.83,211.31,620.56
4826,2,2025-10-29,204.65,6.66,211.31,415.91
4826,3,2025-11-29,206.85,4.46,211.31,209.06
4826,4,2025-12-29,209.06,2.24,211.3,0.0
4827,1,2025-09-04,97.81,6.04,103.85,503.95
4827,2,2025-10-04,98.79,5.06,103.85,405.16
4827,3,2025-11-04,99.78,4.07,103.85,305.38
4827,4,2025-12-04,100.78,3.07,103.85,204.6
4827,5,2026-01-04,101.79,2.05,103.84,102.81
4827,6,2026-02-04,102.81,1.03,103.84,0.0
4828,1,2025-09-27,17.98,1.86,19.84,207.86
4828,2,2025-10-27,18.13,1.71,19.84,189.73
4828,3,2025-11-27,18.28,1.56,19.84,171.45
4828,4,2025-12-27,18.43,1.41,19.84,153.02
4828,5,2026-01-27,18.58,1.26,19.84,134.44
4828,6,2026-02-27,18.74,1.11,19.85,115.7
4828,7,2026-03-27,18.89,0.95,19.84,96.81
4828,8,2026-04-27,19.05,0.8,19.85,77.76
4828,9,2026-05-27,19.2,0.64,19.84,58.56
4828,10,2026-06-27,19.36,0.48,19.84,39.2
4828,11,2026-07-27,19.52,0.32,19.84,19.68
4828,12,2026-08-27,19.68,0.16,19.84,0.0
4829,1,2025-09-01,84.06,4.49,88.55,431.43
4829,2,2025-10-01,84.8,3.75,88.55,346.63
4829,3,2025-11-01,85.53,3.02,88.55,261.1
4829,4,2025-12-01,86.28,2.27,88.55,174.82
4829,5,2026-01-01,87.03,1.52,88.55,87.79
4829,6,2026-02-01,87.79,0.76,88.55,0.0
4830,1,2025-09-25,135.54,5.84,141.38,415.31
4830,2,2025-10-25,136.98,4.4,141.38,278.33
4830,3,2025-11-25,138.43,2.95,141.38,139.9
4830,4,2025-12-25,139.9,1.48,141.38,0.0
4831,1,2025-09-18,137.92,6.21,144.13,422.99
4831,2,2025-10-18,139.45,4.68,144.13,283.54
4831,3,2025-11-18,140.99,3.14,144.13,142.55
4831,4,2025-12-18,142.55,1.58,144.13,0.0
4832,1,2025-09-18,215.54,13.1,228.64,1110.07
