loan_id,customer_id,application_id,origination_date,principal,term_months,apr,origination_fee_rate,origination_fee_amount,merchant_category,loan_status,default_date,principal_paid_total,outstanding_principal_end,orig_month,default_month
2863,6767,4022,2025-02-15,551.1438920680138,4,0.15160641628500407,0.007353438863659287,4.05,electronics,paid_off,,551.14,0.0,2025-02-01,
2864,3169,4023,2025-02-10,850.2152889124928,4,0.12021753386686236,0.00526331499643433,4.47,services,paid_off,,850.22,-0.0,2025-02-01,
2865,4647,4025,2025-02-06,672.6937765470744,4,0.12366420098307729,0.0056290735343502716,3.79,fashion,paid_off,,672.69,0.0,2025-02-01,
2866,2002,4026,2025-02-10,566.6400715757273,12,0.12453031526863095,0.0031750795406691743,1.8,fashion,defaulted,2025-07-09,44.59,522.05,2025-02-01,2025-07-01
2867,367,4027,2025-02-09,707.2416259522827,12,0.20009940719347533,0.012201035694064322,8.63,health,paid_off,,707.24,0.0,2025-02-01,
2868,1600,4028,2025-02-08,348.13785016091805,12,0.12931516767582343,0.005451092824572711,1.9,groceries,defaulted,2025-08-06,124.02,224.12,2025-02-01,2025-08-01
2869,5314,4029,2025-02-15,1073.595078862592,4,0.16200742965770784,0.015390631279673949,16.52,home_goods,paid_off,,1073.6,-0.0,2025-02-01,
2870,1849,4030,2025-02-27,421.16390772041797,12,0.13621922013232837,0.013359514630263475,5.63,services,paid_off,,421.16,0.0,2025-02-01,
2871,1684,4031,2025-02-09,577.7387108886488,6,0.11165676149173474,0.004561093781977551,2.64,travel,paid_off,,577.74,-0.0,2025-02-01,
2872,2065,4033,2025-02-22,839.5216308920143,6,0.12164932954924765,0.0031858759962031203,2.67,home_goods,paid_off,,839.52,0.0,2025-02-01,
2873,4211,4034,2025-02-12,333.15486304564405,4,0.2028684438562454,0.014645079308225051,4.88,groceries,paid_off,,333.15,0.0,2025-02-01,
2874,2032,4036,2025-02-02,270.4754454293153,4,0.19555281504264438,0.01882616896610947,5.09,services,paid_off,,270.48,-0.0,2025-02-01,
2875,1354,4038,2025-02-13,607.9188898808108,12,0.2031100575082622,0.015321082733597636,9.31,auto,defaulted,2025-07-12,133.41,474.51,2025-02-01,2025-07-01
2876,5405,4041,2025-02-25,650.1696447153632,4,0.11966712898029398,0.004415698938131965,2.87,groceries,paid_off,,650.17,-0.0,2025-02-01,
2877,3286,4043,2025-02-20,634.405483716757,12,0.15233241190715613,0.005463752289834213,3.47,home_goods,paid_off,,634.41,-0.0,2025-02-01,
2878,5846,4046,2025-02-04,297.5372634650493,4,0.13249594755889252,0.0056225194578909616,1.67,groceries,paid_off,,297.54,-0.0,2025-02-01,
2879,3149,4047,2025-02-14,715.2876757646137,4,0.15443584354421014,0.01273489780756225,9.11,travel,paid_off,,715.29,-0.0,2025-02-01,
2880,1103,4048,2025-03-14,578.3203463858076,4,0.14743886563271136,0.015707853988763575,9.08,health,paid_off,,578.32,0.0,2025-03-01,
2881,826,4049,2025-03-11,371.0438255896433,4,0.13302531738725923,0.007115256303554827,2.64,fashion,paid_off,,371.04,0.0,2025-03-01,
2882,5331,4050,2025-03-23,399.74799817936025,6,0.15341528553342612,0.004675140896192312,1.87,home_goods,paid_off,,399.75,-0.0,2025-03-01,
2883,2378,4052,2025-03-14,679.7513244304788,4,0.10931303656304879,0.006460176263019442,4.39,groceries,paid_off,,679.75,0.0,2025-03-01,
2884,4933,4054,2025-03-19,623.7997991800894,4,0.15728954025495465,0.013180319426968191,8.22,electronics,paid_off,,623.8,-0.0,2025-03-01,
2885,5613,4055,2025-03-01,529.5939119379965,6,0.11964719606754572,0.007137813055432463,3.78,groceries,paid_off,,529.59,0.0,2025-03-01,
2886,3081,4056,2025-03-01,169.12420113805717,6,0.15604239352302818,0.0137340955886067,2.32,education,paid_off,,169.12,0.0,2025-03-01,
2887,1529,4057,2025-03-17,273.3049643310049,6,0.12889879446392616,0.0026704984092702226,0.73,electronics,paid_off,,273.3,0.0,2025-03-01,
2888,3992,4059,2025-03-08,390.6199457999118,6,0.16125969183631741,0.013751670928282628,5.37,travel,paid_off,,390.62,-0.0,2025-03-01,
2889,5756,4060,2025-03-21,694.2045951345274,6,0.11693377816544909,0.007068315862774127,4.91,home_goods,paid_off,,694.2,0.0,2025-03-01,
2890,194,4061,2025-03-18,416.5391065944787,6,0.14559938813192536,0.01112414325291096,4.63,fashion,paid_off,,416.54,-0.0,2025-03-01,
2891,4257,4062,2025-03-03,554.8275307908391,6,0.11948905772423313,0.003771872670089769,2.09,education,paid_off,,554.83,-0.0,2025-03-01,
2892,4699,4063,2025-03-23,1442.3678376049827,4,0.11925423659289515,0.0057104482035299905,8.24,fashion,paid_off,,1442.37,-0.0,2025-03-01,
2893,6362,4064,2025-03-14,561.7998627754046,6,0.13172777237853364,0.0049262932432608845,2.77,auto,defaulted,2025-07-13,137.49,424.31,2025-03-01,2025-07-01
2894,1321,4066,2025-03-09,375.64312155105057,4,0.12213246812600384,0.0031037129652602717,1.17,services,paid_off,,375.64,0.0,2025-03-01,
2895,258,4067,2025-03-18,526.0087619521235,12,0.18779284579032438,0.017360070047890527,9.13,health,active,,517.46,8.55,2025-03-01,
2896,6139,4068,2025-03-24,364.0562599155481,12,0.11865057754463156,0.006352246539774626,2.31,auto,defaulted,2025-10-22,127.59,236.47,2025-03-01,2025-10-01
2897,2377,4069,2025-03-16,660.4730127349774,4,0.13766519305760794,0.01200331398448992,7.93,home_goods,paid_off,,660.47,0.0,2025-03-01,
2898,7189,4071,2025-03-14,1205.238710667457,4,0.1497544760247351,0.006410444975106855,7.73,health,paid_off,,1205.24,-0.0,2025-03-01,
2899,1043,4075,2025-03-31,489.54374567002657,12,0.12126908059838781,0.004627848421468754,2.27,services,defaulted,2025-09-28,77.55,411.99,2025-03-01,2025-09-01
2900,4085,4076,2025-03-01,443.5803157471913,12,0.12146976661543402,0.005213673628097655,2.31,home_goods,paid_off,,443.58,0.0,2025-03-01,
2901,575,4078,2025-03-13,651.7491576811789,6,0.10627277399385006,0.005384300200044604,3.51,electronics,paid_off,,651.75,-0.0,2025-03-01,
2902,5011,4079,2025-03-16,468.7477451254789,6,0.10774754396583093,0.006231223392987958,2.92,fashion,defaulted,2025-12-15,405.29,63.46,2025-03-01,2025-12-01
2903,1237,4080,2025-03-12,432.0233497330972,6,0.16618956898048698,0.007693966291424175,3.32,services,defaulted,2025-07-11,86.47,345.55,2025-03-01,2025-07-01
2904,3462,4082,2025-03-22,225.8698102635564,4,0.2123181811814715,0.02041632890622192,4.61,electronics,paid_off,,225.87,-0.0,2025-03-01,
2905,2622,4083,2025-03-21,897.2743739935539,12,0.09908983787781091,0.005929994531009538,5.32,electronics,paid_off,,897.27,0.0,2025-03-01,
2906,7429,4085,2025-03-30,1478.9705730913015,12,0.11403059017495218,0.004014367516601182,5.94,fashion,paid_off,,1478.97,0.0,2025-03-01,
2907,5098,4086,2025-03-17,1204.8857796610998,6,0.11450078145980619,0.0049682096609837785,5.99,fashion,paid_off,,1204.89,-0.0,2025-03-01,
2908,6474,4088,2025-03-15,396.9401863699377,4,0.1526894641546906,0.01053740518321793,4.18,electronics,paid_off,,396.94,0.0,2025-03-01,
2909,862,4089,2025-03-30,1334.8222211649845,6,0.10792210406355464,0.005718353876371742,7.63,fashion,paid_off,,1334.82,0.0,2025-03-01,
2910,7071,4091,2025-03-14,557.0903784407408,6,0.10170941795551962,0.0029158574277222777,1.62,home_goods,paid_off,,557.09,0.0,2025-03-01,
2911,787,4093,2025-03-30,817.6942281163641,4,0.12463041329394577,0.006353220831217976,5.19,travel,paid_off,,817.69,0.0,2025-03-01,
2912,5088,4095,2025-03-11,428.1859171936953,6,0.14567982932024331,0.012017535818195646,5.15,groceries,paid_off,,428.19,-0.0,2025-03-01,
2913,4561,4096,2025-03-31,336.3487760219792,6,0.11871365559615836,0.0031440300836688,1.06,travel,paid_off,,336.35,-0.0,2025-03-01,
2914,2553,4099,2025-03-10,524.7856019665223,6,0.11455283445426226,0.005620018765277525,2.95,services,paid_off,,524.79,-0.0,2025-03-01,
2915,2295,4100,2025-03-21,527.2619933424118,12,0.1055915785163602,0.004678120839778493,2.47,fashion,paid_off,,527.26,0.0,2025-03-01,
2916,1572,4101,2025-03-16,406.965611876807,6,0.1598072553401286,0.011139079305285442,4.53,education,paid_off,,406.97,-0.0,2025-03-01,
2917,5172,4103,2025-03-06,439.5993260845552,4,0.1531289262485074,0.008246398814558523,3.63,travel,paid_off,,439.6,-0.0,2025-03-01,
2918,6955,4104,2025-03-03,658.9797651449948,4,0.14644540779651963,0.009868772422359454,6.5,health,paid_off,,658.98,-0.0,2025-03-01,
2919,3988,4105,2025-03-18,310.6961903829637,6,0.13944358726196873,0.003286557416190543,1.02,fashion,paid_off,,310.7,-0.0,2025-03-01,
2920,4334,4107,2025-03-30,491.4650958301003,6,0.15854971297517642,0.011415770511828514,5.61,fashion,paid_off,,491.47,-0.0,2025-03-01,
2921,7249,4108,2025-03-16,498.417339060647,6,0.12608055751238523,0.006935356226243736,3.46,auto,paid_off,,498.42,-0.0,2025-03-01,
2922,5950,4111,2025-03-26,542.8454975688071,4,0.10710720833193244,0.0030441963472209416,1.65,health,paid_off,,542.85,-0.0,2025-03-01,
2923,7401,4113,2025-03-01,604.9086006334179,4,0.1550367715833965,0.012557576358341859,7.6,fashion,paid_off,,604.91,-0.0,2025-03-01,
2924,4863,4114,2025-03-28,380.8402482853572,12,0.11457072878146692,0.00508707286115108,1.94,travel,defaulted,2025-10-26,150.05,230.79,2025-03-01,2025-10-01
2925,4281,4119,2025-03-22,564.4852305465513,6,0.16701333753027003,0.014826586989530419,8.37,electronics,paid_off,,564.49,-0.0,2025-03-01,
2926,6227,4121,2025-03-21,1849.286212839159,4,0.12019832006476737,0.00431651828808336,7.98,groceries,paid_off,,1849.29,-0.0,2025-03-01,
2927,792,4123,2025-03-29,634.879622202813,4,0.1188599211526264,0.005408354464136794,3.43,health,paid_off,,634.88,-0.0,2025-03-01,
2928,4151,4124,2025-03-10,310.8054991103642,6,0.10290822761810789,0.002689818146850835,0.84,electronics,paid_off,,310.81,-0.0,2025-03-01,
2929,5915,4125,2025-03-13,251.14170758957988,6,0.11161846976972328,0.002761937837341689,0.69,health,paid_off,,251.14,0.0,2025-03-01,
2930,602,4126,2025-03-11,588.4985857330274,4,0.11236873264830134,0.006936953520177211,4.08,travel,paid_off,,588.5,-0.0,2025-03-01,
2931,6764,4127,2025-03-09,984.423103807504,6,0.11476712116120878,0.006110094125687774,6.01,fashion,paid_off,,984.42,0.0,2025-03-01,
2932,4689,4128,2025-03-03,991.028084484937,6,0.12929843711606842,0.004593776237977251,4.55,fashion,paid_off,,991.03,-0.0,2025-03-01,
2933,4623,4129,2025-03-14,739.974030714105,4,0.14446182520812267,0.006923174882744429,5.12,education,paid_off,,739.97,0.0,2025-03-01,
2934,3194,4130,2025-03-23,518.5357682881416,6,0.1372962067356193,0.009982642452266216,5.18,home_goods,paid_off,,518.54,-0.0,2025-03-01,
2935,5265,4131,2025-03-14,1032.1685190202768,4,0.11905627800931778,0.0071455816088382505,7.38,home_goods,paid_off,,1032.17,-0.0,2025-03-01,
2936,1055,4132,2025-03-01,681.0948663233191,4,0.11207648000175388,0.007946039670629967,5.41,travel,paid_off,,681.09,0.0,2025-03-01,
2937,1520,4135,2025-03-28,607.0660569530336,12,0.12155064799515244,0.006485504488056893,3.94,groceries,paid_off,,607.07,-0.0,2025-03-01,
2938,6411,4136,2025-03-01,307.3139633920357,4,0.1427822088694894,0.006031890437459479,1.85,services,active,,267.07,40.24,2025-03-01,
2939,596,4138,2025-03-26,317.0784319590933,6,0.12,0.011462663455772616,3.63,home_goods,paid_off,,317.08,-0.0,2025-03-01,
2940,1074,4139,2025-03-20,335.2241613125321,12,0.1515652636644892,0.007056088149098794,2.37,fashion,paid_off,,335.22,0.0,2025-03-01,
2941,3248,4140,2025-03-15,293.1715966958135,6,0.1416133773123583,0.008204389173139589,2.41,travel,defaulted,2025-10-13,144.01,149.16,2025-03-01,2025-10-01
2942,2146,4141,2025-03-07,360.0687476072575,12,0.1972593402495045,0.01683023610530807,6.06,electronics,active,,347.43,12.64,2025-03-01,
2943,6861,4143,2025-03-04,619.14333947897,12,0.11102189127999171,0.005758149203579344,3.57,electronics,paid_off,,619.14,0.0,2025-03-01,
2944,4076,4144,2025-03-08,489.2159748742925,4,0.1693459024265487,0.01059477032570191,5.18,electronics,paid_off,,489.22,-0.0,2025-03-01,
2945,4705,4145,2025-03-15,640.3012276889716,4,0.11159283656483161,0.007275302361719366,4.66,electronics,paid_off,,640.3,0.0,2025-03-01,
2946,4174,4146,2025-03-10,864.3750264418896,12,0.12615663068333355,0.0038518352626299747,3.33,fashion,paid_off,,864.38,-0.0,2025-03-01,
2947,4755,4148,2025-03-12,396.06733986835565,6,0.1646976588797055,0.007063036006183845,2.8,education,paid_off,,396.07,-0.0,2025-03-01,
2948,2751,4150,2025-03-17,363.01601016606054,6,0.15798749327669234,0.009425116264065902,3.42,travel,paid_off,,363.02,-0.0,2025-03-01,
2949,5675,4151,2025-03-01,710.0802412419577,4,0.11917283859693441,0.002912061406951807,2.07,electronics,paid_off,,710.08,0.0,2025-03-01,
2950,6002,4153,2025-03-13,665.9738419022426,4,0.14256417100511015,0.014230057243511843,9.48,electronics,paid_off,,665.97,0.0,2025-03-01,
2951,1824,4154,2025-03-01,653.5983998123706,12,0.11059940109182893,0.005621113437224172,3.67,groceries,defaulted,2025-09-29,156.72,496.88,2025-03-01,2025-09-01
2952,3079,4155,2025-03-02,836.3641078057505,12,0.11526127219092244,0.006136837735752646,5.13,home_goods,paid_off,,836.36,0.0,2025-03-01,
2953,5071,4156,2025-03-31,922.9398803640837,4,0.14435060370978678,0.010084245500473444,9.31,groceries,paid_off,,922.94,-0.0,2025-03-01,
2954,5334,4157,2025-03-31,567.6883801556398,6,0.12288353822815609,0.005861752243886904,3.33,services,defaulted,2025-07-29,0.0,567.69,2025-03-01,2025-07-01
2955,6118,4158,2025-03-09,659.4077603506053,4,0.10481417262328495,0.005057531563235267,3.33,services,paid_off,,659.41,-0.0,2025-03-01,
2956,5844,4159,2025-03-27,378.11590082281816,12,0.19485312039267727,0.013535117987689041,5.12,services,paid_off,,378.12,-0.0,2025-03-01,
2957,481,4162,2025-03-19,427.43135691701315,4,0.09321605471684884,0.005610371776893266,2.4,auto,paid_off,,427.43,0.0,2025-03-01,
2958,3134,4163,2025-03-14,208.8867535512561,4,0.2040988635219848,0.012262811845143046,2.56,travel,paid_off,,208.89,-0.0,2025-03-01,
2959,2631,4165,2025-03-08,406.66475000407524,4,0.147067403973286,0.010928094721497745,4.44,fashion,paid_off,,406.66,0.0,2025-03-01,
2960,6514,4168,2025-03-16,259.319549390848,6,0.1790954125212504,0.014593858256472973,3.78,travel,paid_off,,259.32,-0.0,2025-03-01,
2961,4362,4171,2025-03-24,571.3366036339166,4,0.15673027475606696,0.00956889632910252,5.47,travel,paid_off,,571.34,-0.0,2025-03-01,
2962,869,4172,2025-03-02,483.3330235826347,4,0.1474317715484853,0.010085665715957932,4.87,education,paid_off,,483.33,0.0,2025-03-01,
2963,3530,4173,2025-03-08,861.9781085800572,12,0.11207340585703798,0.0061224460003037814,5.28,education,paid_off,,861.98,-0.0,2025-03-01,
2964,2998,4176,2025-03-15,578.6202878459849,4,0.1345524219296606,0.012348144108247723,7.14,electronics,paid_off,,578.62,0.0,2025-03-01,
2965,5447,4177,2025-03-16,902.4932190373138,4,0.14413409958874207,0.011781979994399085,10.63,travel,defaulted,2025-09-14,564.68,337.81,2025-03-01,2025-09-01
2966,3848,4178,2025-03-25,542.1063710291936,12,0.10417449444710233,0.005603763659713374,3.04,fashion,paid_off,,542.11,-0.0,2025-03-01,
2967,2618,4180,2025-03-10,668.272710336714,6,0.10025158339050429,0.007527396983220141,5.03,groceries,paid_off,,668.27,0.0,2025-03-01,
2968,3882,4181,2025-03-05,549.9975483823215,12,0.15560026810187533,0.005853830541163747,3.22,groceries,paid_off,,550.0,-0.0,2025-03-01,
2969,916,4182,2025-03-06,521.1018410047016,12,0.10622851099314488,0.002795486173096279,1.46,travel,paid_off,,521.1,0.0,2025-03-01,
2970,4443,4184,2025-03-26,617.1111440856138,6,0.15980649297996177,0.012015720054113924,7.42,travel,paid_off,,617.11,0.0,2025-03-01,
2971,500,4186,2025-03-08,351.2773662240746,6,0.19725966693323563,0.020297937398240016,7.13,education,paid_off,,351.28,-0.0,2025-03-01,
2972,4419,4187,2025-03-15,574.6711748091448,12,0.10697531944951436,0.007125584969509867,4.09,home_goods,paid_off,,574.67,0.0,2025-03-01,
2973,1619,4188,2025-03-19,441.6511215503373,4,0.1451673312507515,0.013036352152681552,5.76,electronics,paid_off,,441.65,0.0,2025-03-01,
2974,2509,4189,2025-03-02,687.4173266680808,12,0.1063706259133757,0.005913038261338274,4.06,auto,paid_off,,687.42,-0.0,2025-03-01,
2975,1792,4190,2025-03-01,1415.4826613166167,12,0.11717999386890982,0.004312562851077586,6.1,health,paid_off,,1415.48,0.0,2025-03-01,
2976,2316,4192,2025-03-26,384.2019647355012,6,0.13867360809731677,0.010557732524524936,4.06,electronics,paid_off,,384.2,0.0,2025-03-01,
2977,1999,4194,2025-03-11,1223.002932122888,12,0.11728163076459668,0.0029859625403000725,3.65,groceries,paid_off,,1223.0,0.0,2025-03-01,
2978,3831,4195,2025-03-06,497.08607492563027,6,0.10600905827589499,0.004291833745872768,2.13,services,paid_off,,497.09,-0.0,2025-03-01,
2979,727,4197,2025-03-18,980.2727369867234,6,0.10629106456367463,0.003519825817201699,3.45,travel,paid_off,,980.27,0.0,2025-03-01,
2980,4915,4198,2025-03-02,955.0987659852992,6,0.11724171859120894,0.007861117273576381,7.51,electronics,paid_off,,955.1,-0.0,2025-03-01,
2981,3160,4200,2025-03-23,810.5550200517079,4,0.11733848915434177,0.0039123983499599595,3.17,education,paid_off,,810.56,-0.0,2025-03-01,
2982,4745,4201,2025-03-11,539.5782856759304,6,0.11442959442508215,0.0024209307800301897,1.31,electronics,paid_off,,539.58,-0.0,2025-03-01,
2983,3689,4202,2025-03-12,304.17138011143095,6,0.15696514203608963,0.010205519781984407,3.1,electronics,paid_off,,304.17,0.0,2025-03-01,
2984,46,4205,2025-03-22,433.3501111733697,12,0.11622432536315097,0.0025941196987321734,1.12,education,paid_off,,433.35,0.0,2025-03-01,
2985,1449,4206,2025-03-11,394.6248946644432,4,0.1410534546262288,0.01053989546336974,4.16,fashion,paid_off,,394.62,0.0,2025-03-01,
2986,593,4208,2025-03-08,1467.8609286337642,6,0.0964403066305613,0.0038685315287404474,5.68,auto,paid_off,,1467.86,0.0,2025-03-01,
2987,4250,4210,2025-03-16,492.57589849077954,6,0.10859313767863037,0.006463089531405864,3.18,electronics,paid_off,,492.58,-0.0,2025-03-01,
2988,3176,4213,2025-03-09,327.189848530225,4,0.16269826024404643,0.006600870917510196,2.16,electronics,paid_off,,327.19,-0.0,2025-03-01,
2989,5075,4214,2025-03-04,613.3199076109141,6,0.11451041813112045,0.008345980138746888,5.12,groceries,paid_off,,613.32,-0.0,2025-03-01,
2990,818,4216,2025-03-05,629.9438704517598,4,0.1480397011394439,0.009209510964290213,5.8,groceries,paid_off,,629.94,0.0,2025-03-01,
2991,7308,4217,2025-03-24,277.6658295951965,6,0.19081695092787665,0.01737364249192865,4.82,electronics,paid_off,,277.67,-0.0,2025-03-01,
2992,4543,4218,2025-03-13,316.32733206541417,6,0.10875609661441542,0.004979981927413707,1.58,travel,paid_off,,316.33,-0.0,2025-03-01,
2993,6411,4219,2025-03-13,470.3472189879461,6,0.15098906951066773,0.011955813211616524,5.62,electronics,paid_off,,470.35,-0.0,2025-03-01,
2994,4130,4220,2025-03-19,375.2031151295109,6,0.12234720975609018,0.005926537900579887,2.22,services,paid_off,,375.2,0.0,2025-03-01,
2995,192,4222,2025-03-26,501.19932878053214,4,0.11271407833918407,0.0058865506451058055,2.95,services,paid_off,,501.2,-0.0,2025-03-01,
2996,4689,4223,2025-03-24,1142.1868392554277,6,0.10511061984449038,0.005578698959880225,6.37,groceries,paid_off,,1142.19,-0.0,2025-03-01,
2997,2789,4224,2025-03-20,730.6455340150919,6,0.1010823847775886,0.005342138757638365,3.9,fashion,paid_off,,730.65,-0.0,2025-03-01,
2998,2960,4225,2025-03-10,384.7062764916859,6,0.12078689283349053,0.005811117812831359,2.24,services,defaulted,2025-09-08,187.45,197.26,2025-03-01,2025-09-01
2999,4733,4226,2025-03-03,897.473926375762,6,0.14429534819505363,0.007204964625489018,6.47,services,paid_off,,897.47,0.0,2025-03-01,
3000,6489,4227,2025-03-16,498.00507487538397,4,0.10100143092734701,0.004850977088562812,2.42,fashion,paid_off,,498.01,-0.0,2025-03-01,
3001,7054,4228,2025-03-28,234.8020875934452,4,0.2177053769699749,0.016636745763512904,3.91,home_goods,paid_off,,234.8,0.0,2025-03-01,
3002,2317,4230,2025-03-14,883.3171303462063,6,0.11615411193589499,0.005122395011986429,4.52,groceries,paid_off,,883.32,-0.0,2025-03-01,
3003,1295,4232,2025-03-03,772.3862703779486,12,0.18293880075290186,0.014440759175357986,11.15,home_goods,paid_off,,772.39,-0.0,2025-03-01,
3004,4730,4234,2025-03-14,681.7234018277866,6,0.17005932643960628,0.013538196050958226,9.23,health,paid_off,,681.72,0.0,2025-03-01,
3005,4122,4235,2025-03-29,468.0527616572213,4,0.21062640881953526,0.015870287880281317,7.43,education,paid_off,,468.05,0.0,2025-03-01,
3006,6277,4236,2025-03-05,863.2587352391498,4,0.10107844738619348,0.0038475259810528753,3.32,fashion,paid_off,,863.26,-0.0,2025-03-01,
3007,3585,4237,2025-03-10,333.78169618274063,4,0.10621929346430249,0.002758977994989026,0.92,electronics,paid_off,,333.78,0.0,2025-03-01,
